떡뻐킷ㄷㄱㄷㄱ,n,,,
개귀야웤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
)),n,,,
순대랑 튀김 왜ㅜ안팔음 ㅠㅠ,n,,,
ㅇㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
아 노래 뭐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
이게뭐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
??튀김 팔아줘ㅠ,n,,,
((,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃곀ㅋㅋㅋ,j,,,
제목이 곧 노래군요,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
노래 너무 귀여운데여,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅅㄴㅅㄴ,n,,,
노래 귀엽다,n,,,
((,n,,,
)),n,,,
이게뭐야ㅋㅋㅋㄹㅋㄹㅋㅋㅋ,j,,,
노래 찾느라 늦엇쬬 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
이게 뭐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
아니ㅋㅋㅋㅋㅋㅋㅋ,j,,,
오에에에엥??????,su,,,
)),n,,,
sunbaTwerk sunbaTwerk,n,,,
이 노랜 또 무어ㅑ,n,,,
노래 뭐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
달지 아나요~~,n,,,
아개웃기네,n,,,
노래 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
떡볶이 드시고 싶으세요?,n,,,
튀김도 있어야지...,n,,,
노래 개귀여워,n,,,
이거 전에 얘기했던 그거네여,n,,,
아니 노랰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
요요,n,,,
노래 센스 무엇ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
노래찾느라 늦었네,n,,,
선바님 오늘 떡볶이 준비하셨나욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㄱㅋㅋㄲㅋㄱㅋㄱㅋㄲㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㅋ,j,,,
노래뭐얔ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
먹고싶은데ㅜㅜㅋㅋㅋㅋㅋㅋ,j,,,
요요요,n,,,
어디서 찾아오셨댘ㅋㅋㅋ,j,,,
딱뻑이아,n,,,
노래 뭐야,n,,,
아 개웃겨ㅠㅠ큐큐큐큨ㅋㅋㅋㅋ,j,,,
ㅅㄴㅅㄴ,n,,,
뭐여 어디서 찾은 노래얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
...ㅋㅋㅋㅋㅋㅋ,j,,,
요요요,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
선바님 선생님이 지으신노래,n,,,
((,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아니,j,,,
뭐야,n,,,
ㅇㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
순대 주세요,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
이게 뭐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
요요요요,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅎㅋㅎㅋㅎㅎㅋㅎㅋㅎㅌㅎㅌㅌ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
((,n,,,
((,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
엌ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅇㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
뭐야ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
랩도있네,n,,,
)),n,,,
않아!,n,,,
ㅇㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
튀김 왜 안팔아,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
요요요,n,,,
기여워ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,n,,,
((,n,,,
ㅋㅋㅋㅋㅋㅋㅋ,j,,,
노래 뭐야 ㅋㅋㅋㅋㅋㅋㅋㅋ,n,,,
((,n,,,
노래 완이즈잇?,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
((,n,,,
혼란하다,n,,,
)),n,,,
순대와 튀김은 안드시나,n,,,
)),n,,,
아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이게 대체 뭔 노래야,n,,,
와~~,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
노래 귀엽다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
순대랑 튀김을 안팔아?,n,,,
)),n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
이런노래는 어케 찾은겨..,n,,,
그치 오뎅보단 떡이지,n,,,
)),n,,,
먹꼬,n,,,
이런 노래도 있나,n,,,
아나요~~,n,,,
ㅇㄴ,n,,,
서나,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
서나서나~~,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅌㅌㅌㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㄱㄱㅋㅋㅋㄱ,j,,,
노래 센스 좋네요,n,,,
아닠ㅋㅋㅋㅋ,n,,,
((,n,,,
랩 뭐야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
)],n,,,
개웃걐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
순대도...!,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
((,n,,,
ㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅅㄴㅅㄴㅅㄴ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
sunbaTwerk sunbaTwerk,n,,,
)),n,,,
((,n,,,
ㅋㅋㅋㅋㅋㅋ아니 ㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
노래뭐야ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
요요요,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
요요요,n,,,
갓곡이다,n,,,
아 개귀엽네 노래ㅑ 진짜,n,,,
떡볶이~,n,,,
)),n,,,
((,n,,,
센스,n,,,
팔리지 않아~,n,,,
ㅅㄴㅅㄴ,n,,,
떡볶이 시켜서 신난듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
((,n,,,
)),n,,,
전 오뎅 좋아해요,n,,,
노래 개겹따 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅇㅈㅇㅈ 오뎅 개노맛,n,,,
와우오아,n,,,
ㅋㅋㅋㅋㅋ전개무엇,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
)),n,,,
와 이노래를 아시다니 같은 세대란 말인가..,n,,,
)),n,,,
떡떡,n,,,
((,n,,,
ㅅㄴㅅㄴㅅㄴ,n,,,
오마깟...,n,,,
요요요!!,n,,,
"이런 노래가 있구나,,,",n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이게 모야 기여워 ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋ노래 귀여워,j,,,
노래 귀엽다,n,,,
예이에,n,,,
ㅋㅋㅋㅋㅋㅋ꙼̈ㅋ̆̎ㅋ̐̈ㅋ̊̈ㅋ꙼̈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,n,,,
왜 떡볶이만 팔아,n,,,
오뎅도 사랑해주세요,n,,,
튀김도 먹어줘,n,,,
노래 뭐얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아개웃기네,j,,,
요요요,n,,,
)),n,,,
노래개귀엽 ㅋㅋㅋㅋ,j,,,
((,n,,,
이런노래는 도대체 어디서 찾아옷;는ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
오뎅도 팔리는뎅...,n,,,
워우워~~,n,,,
아 개웃겨,j,,,
예이예,n,,,
이런노래 어케찾았어여ㅋㅋㅋㅋㅋㅋ,j,,,
요요요,n,,,
노래가 좋아서 더 웃겨...,n,,,
ㅅㄴㅅㄴ,n,,,
)),n,,,
ㅅㄴㅅㄴㅅㄴㅅㄴ,n,,,
아니...귀여워....(?),n,,,
ㅘㅜㅘ,n,,,
예이예~,n,,,
예이에,n,,,
이걸 찾아오셨네 ㅋㅋㅋㅋㅋ,n,,,
신난다,n,,,
워우어,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
sunbaTwerk sunbaTwerk1 sunbaTwerk sunbaTwerk1,n,,,
노래가 기엽다,n,,,
귀엽다 귀여워ㅋㅋ,n,,,
예이예,n,,,
귀여워요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,n,,,
와우와~,n,,,
갬넘이 동심이로 두근,n,,,
노래 ㄱㅇㅇ,n,,,
예에~~-,n,,,
ㅅㄴㅅㄴ,n,,,
와 랩도 있어 귀여웤ㅋㅋㅋㅋㅋ,n,,,
ㅅㄴㅅㄴㅅㄴ,n,,,
ㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋㄱㄱㅅㄴㅅㄴ,j,,,
예이ㅖ,n,,,
오뎅 맛있는뎅..,n,,,
워우워,n,,,
서나,n,,,
ㅋㅎㅋㅎㅋㅅㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ예이예,j,,,
떡이 맛있다 이말이야,n,,,
와우와,n,,,
ㅅㄴㅅㄴ~~~~,n,,,
아 짘짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
오늘 먹방 떡볶ㄷ이인가,n,,,
순대도 먹어줘,n,,,
뭐얔ㅋㅋㅋㅋㅋㅋㅋㅋ,n,,,
아 개웃겨,n,,,
?,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
예이예,n,,,
노래 넘 깜찍하네,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
저도 떡볶이 주세요,n,,,
워우워,n,,,
아 귀여워ㅋㅋㅋㅋ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅅㄴㅅㄴㅅㄴ,n,,,
소선생님 떡보끼인가요?ㅋㅋ,n,,,
sunbaCu1 sunbaCu2 sunbaCu3,n,,,
예에에에에에,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
워우워,n,,,
?,n,,,
??,n,,,
워우워,n,,,
와우와,n,,,
않아!,n,,,
?,n,,,
ㅅㄴㅅㄴ~~,n,,,
ㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋ,j,,,
?,n,,,
오늘 떡볶이 드시나,j,,,
ㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
이게 뭐야ㅜㅜㅜ,n,,,
떡볶이 드시나용요용?!?!?!,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
"이노래뭐야,,,,,,,,,,",n,,,
??,q,,,
목소리 기여워,n,,,
뭐야 ㅋㅋㅋㅋㅋㅋ,n,,,
기여워김선바ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,n,,,
?,q,,,
아줌마5,n,,,
???,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
뭐여,n,,,
ㅋㅋㅋㅋㅋㅋㅋ,j,,,
....?,q,,,
??,q,,,
이런 노래는 어디서 찾는것이죠?,n,,,
선넘는 분식집이네 순대랑 튀김이 없대,n,,,
ㅅㄴㅅㄴ,n,,,
떡볶이 맛있겠다,n,,,
?,q,,,
이게뭐옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,n,,,
?,q,,,
노래제목알려조요,n,,,
튀김도 팔아주세요,n,,,
??,q,,,
왜 감미롭게 불러,n,,,
뭐야 감미로워,n,,,
????????????????????,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,n,,,
개웃겨,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ??,j,,,
노래귀엽잖앜ㅋㅋㅋㅋ,j,,,
야야야~,n,,,
???,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
예이예,n,,,
???,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
????????,q,,,
야이야이야~~~,n,,,
????,q,,,
감미로운거봐;;,n,,,
야이야이얄,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
대체 뭐지..?,n,,,
야이야이야~~,n,,,
?????,q,,,
아낰ㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
착잡하다..,n,,,
??,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
아낰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
개귀야워,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
????,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아개웃겨,j,,,
???,q,,,
야이야이야,n,,,
떡볶이 가지고 이런 노래를,n,,,
오뎅 맛있는데,n,,,
야이야이야~~~,n,,,
ㅅㄴㅅㄴ,n,,,
ㅅㄴㅅㄴㅅㄴㅅㄴㅅㄴ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
....??????,q,,,
ㅁ뭐야 쓸데없이 감미로워,n,,,
워우어,n,,,
야야야,n,,,
ㅑㅑㅑ,n,,,
야야야야,n,,,
익;ㅔ뭐야,n,,,
야야야~,n,,,
ㅋㅋㅋㅋㅋㄱ,j,,,
야이야이야~~,n,,,
야이야,n,,,
야이야ㅣㅇ야,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋ,j,,,
sunbaFire sunbaFire sunbaFire,n,,,
아 감미로워,n,,,
ㅅㄴㅅㄴ,n,,,
ㅑㅣㅑㅣㅑ,n,,,
이게 뭐야,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
아 개웃겨 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
딱선준,n,,,
야야야~,n,,,
야이야이야~,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
노래뭐얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅅㄴㅅㄴㅅㄴ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ오늘 먹방하신다고 이 노래 트신건가욬ㅋㅋㅋㅋㅋ,j,,,
ㅇㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
착잡...,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
)),n,,,
ㄹㅇ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
야이야이야,n,,,
ㅋㅋㅋㅋㅋㅋ,j,,,
뭐야 왜 감미로워,n,,,
?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
sunbaLaugh sunbaLaugh sunbaLaugh,n,,,
떡볶잌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
맛나게~~,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㄹㅇ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
소선생님 여기 떡볶이 하나요,n,,,
노랰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㄹㅇ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
노래 넘 기엽다ㅜㅜ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
이런 노래는 어떻게 찾는거죠,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
노래 뭐여ㅋㅋㅋㅋㅋㅋㅋㅋㄱㄲ,j,,,
아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅅㄴㅅㄴㅅㄴㅅㄴ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㄹㅇㄹㅇ,n,,,
ㄹㅇ,n,,,
ㅋㅌㅌㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
개웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
아 너무웃겨,j,,,
ㅋㅋㅋ,j,,,
zzzzzzzzzzzzzz,j,,,
아니ㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
떡볶이 노랜가요,n,,,
진짜 김선바 노래로 웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,n,,,
~!~!~,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㄹㅇ,n,,,
..????,q,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
떡볶이 ㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋ,j,,,
이맛이야~!,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㄹㅇ 웃고있을듯,n,,,
((,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
이 맛이야~~,n,,,
ㄹㅇ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㄹㅇ,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
아 개웃겨 ㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㄹㅇ,n,,,
아 어이없어,n,,,
!업타임,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅇㄴ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
방송시간: 1 minute 54 seconds,n,,,
선바님 웃고있죸ㅋㅋ,n,,,
sunbaRomgok2 sunbaDdabong,n,,,
ㅇㅈㅇㅈ,n,,,
ㅋㅎㅋㅎㅋㅎㅎㅋㅎㅋㅋㅎㅎ,j,,,
ㄹㅇㅋㅋ,t,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
개웃기네,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
!업타임,n,,,
ㅇㄴㅋㅋㅋㅋ듀엣ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
((,n,,,
방송 업타임: 0 시간 01 분 54 초,n,,,
ㄹㅇ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
((,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
ㄹㅇ,n,,,
ㄱㅇㄱㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
노래 개웃기네,n,,,
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,j,,,
dkslanjdi,n,,,
떡볶이 귀여버,n,,,
